idx,domain,doc,source,reference,target
755,social,test-en-social_112226149509052560,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,아슬아슬한 마지막 순간에 기본 누군가는 사실상 트리밍 더 허브를 꺴어요! 진짜 대단하죠.,아슬아슬하게 누군가 허브 다듬기 기록을 깨버렸네요! 정말 대단해요.
756,social,test-en-social_112226149509052560,@user1 I can't believe the level that was so hard and took so long to complete is only 17 seconds long! alright let's goooo!,@user1 너무나 어렵고 완료하려면 너무 길게 보이던 그 레벨이 겨우 17초가 걸렸다니 믿어지질 않네요! 그래요 가즈아!,"@user1 세상에, 그렇게 어렵고 오래 걸렸던 레벨이 겨우 17초짜리였다니! 좋아, 가자!"
757,social,test-en-social_112259676538889296,"garlic is doing well (at least the soft neck, the hard neck is a lot scrawnier for some reason)","마늘은 잘 지내고 있어요 (적어도 부드러운 목, 딱딱한 목은 어떤 이유인지 많이 앙상하네요)",마늘은 잘 자라고 있어요 (적어도 연경종은요. 경경종은 왠지 훨씬 더  spindly 하네요)
758,social,test-en-social_112259676538889296,this year's seed order,올해의 시드 순서,올해 씨앗 주문
759,social,test-en-social_112259676538889296,Plougheth mine feeldes,지뢰밭 갈기,내 밭을 갈아라
760,social,test-en-social_112259676538889296,tomatoes are all sprouting.,토마토는 다 작은 싹이예요.,토마토 싹이 다 올라왔어요.
761,social,test-en-social_112259676538889296,"I was nervous they would get leggy so bought a $50 set of long grow lights,",토마토가 길쭉해질까봐 걱정이 되서 $50 짜리 기다란 성장용 조명을 샀죠.,"웃자랄까 봐 걱정돼서 5만 원짜리 긴 식물등 세트를 샀는데,"
762,social,test-en-social_112259676538889296,but I hink I'm doing that Terry Prachet boots thing where I should have just sprung for a real grow light instead of cheap alternatives,하지만 싸구려 대용품 대신 진짜 성장 조명에 돈을 썼어야 하는데 내가 테리 프래챗 부츠 같은 짓을 하고 있다는 생각이 드네요.,테리 프래쳇의 부츠 이론처럼 싼 거 여러 개 사느니 처음부터 제대로 된 식물 재배용 조명을 살 걸 그랬나 봐요.
763,social,test-en-social_112259676538889296,love to see it!,그거 보는 거 진짜 좋아요!,보기 좋네요!
764,social,test-en-social_112259676538889296,finished putting up rabbit fence.,토끼 울타리 치기를 끝냈어요.,토끼 울타리 설치 완료.
765,social,test-en-social_112259676538889296,It's sunk 6 inches underground I very much expect it to keep rabbits out,땅 속으로 6인치를 묻었는데 토끼가 들어오지 못할지 아주 기대가 커요.,15cm 정도 땅에 묻었으니 토끼가 못 들어올 거라고 생각합니다.
766,social,test-en-social_112259676538889296,moving the best tomato seedlings to bigger containers,가장 싱싱한 토마토 묘목을 더 큰 화분으로 옯기기,가장 좋은 토마토 모종을 더 큰 화분으로 옮겨 심기
767,social,test-en-social_112259676538889296,I hotboxed half my lettuce and arugula to death with a plastic tray cover but other than that seedlings are doing pretty good!,내 양상치와 아르굴라를 플라스틱 트레이 커버로 덮어서 너무 더워진 바람에 반이나 죽고 말았죠. 그렇지 않았으며 묘목이 꽤 잘 자랐을텐에 말이예요!,"플라스틱 덮개 씌워서 상추랑 루꼴라 모종 반쯤 <binary data, 1 bytes><binary data, 1 bytes><binary data, 1 bytes> 죽였는데, 그거 빼곤 잘 자라고 있어요!"
768,social,test-en-social_112259676538889296,going to plant some stuff today,오늘 몇 가지를 심으려고 해요.,오늘 뭐 좀 심을 거예요.
769,social,test-en-social_112259676538889296,"there we go - radish, mustard, lettuce, spinach, and bok choi","그렇지. 무우, 겨자, 양상치, 시금치, 청경채","됐다 - 무, 겨자, 상추, 시금치, 그리고 배추"
770,social,test-en-social_112259676538889296,reconditioning all the container soil I used last year and starting my cucurbits.,작년에 썼던 화분용 흙을 전부 다시 손보고 조롱박을 심었죠.,작년에 썼던 화분 흙을 전부 재활용해서 박과 채소들을 심기 시작했어요.
771,social,test-en-social_112259676538889296,It's half spent potting soil from a friend's weed operation and half topsoil from my folks beds,반은 친구 잡초 작업하고 남은 화분 흙으로 반은 이웃 화단의 겉흙을 썼어요.,친구의 대마 재배에서 나온 상토랑 우리 부모님 댁 텃밭 흙을 반반씩 섞었죠.
772,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"No, clearly not.","아냐, 분명히 그렇지 않아.","아니, 전혀 아니었다."
773,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,The creature just hissed and tried to fly directly into Thassalin.,그 생명체는 그저 쉬익거리며 곧장 Thassalin에게 날아가려고 했다.,그 생물은 쉬익 소리를 내며 곧장 타살린에게로 날아들었다.
774,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"Thankfully, despite his size, Thassalin was nimble enough to get out of the way, but Nyssi couldn't help but scream as she very nearly lost her grip on Thassalin's overly smooth scales.",다행히도 Thassalin은 큰 몸집에도 불구하고 길을 비켜줄 만큼 민첩했지만 Nyssi는 지나치게 매끄러운 Thassalin의 비늘을 거의 놓칠 뻔하자 비명을 지르지 않을 수 없었다.,"다행히도 거대한 몸집에도 불구하고 타살린은 재빠르게 몸을 피했지만, 니시는 타살린의 매끄러운 비늘을 놓칠 뻔하며 비명을 질렀다."
775,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"""HOW DO WE KILL THEM?” Nyssi shouted.",그들을 어떻게 죽이지? Nyssi가 외쳤다.,"""어떻게 죽여요?!” 니시가 소리쳤다."
776,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"""AIM FOR THEIR HEADS!""",그들의 머리를 노려!,머리를 노려!
777,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"""THAT'S GONNA BE TRICKY!""",까다로울 거야!,쉽지 않겠는데!
778,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"Thassalin hissed, then circled round, closer to the mountain he called home.",Thassalin은 쉬익거린 다음 집이라고 부르는 산에 더 가까이 다가가 빙빙 돌았다.,타살린은 쉬익 소리를 내며 몸을 돌려 자신이 집이라 부르는 산 쪽으로 더 가까이 다가갔다.
779,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"The dark beast followed, but somewhat panicked as a blast of fire hit it from behind.","어두운 짐승이 따라왔지만, 뒤에서 불길이 치솟자 다소 당황해 했다.","검은 짐승이 뒤따라왔지만, 뒤에서 불꽃이 쏘아지자 약간 당황했다."
780,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,The creature hadn't realised it was no longer alone.,그 생명체는 더 이상 혼자가 아니라는 것을 깨닫지 못했다.,그 생물은 더 이상 혼자가 아니라는 것을 깨닫지 못했었다.
781,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"It panicked further as Thassalin slowed down then thwacked his tail into the side of the beast's head, knocking it off course.",Thassalin이 속도를 줄인 후 꼬리로 짐승 머리의 옆면을 찰싹 때리며 경로를 방해하자 그 생명체는 더욱 당황해 했다.,"타살린이 속도를 늦추고 꼬리로 짐승의 머리 옆면을 후려쳐 방향을 잃게 만들자, 짐승은 더욱 혼란에 빠졌다."
782,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"Snarling and hissing, the creature flew upwards, spitting into the air.",그 생명체는 으르렁거리고 쉬익거리며 위로 날아가 공중에 침을 뱉었다.,"으르렁거리며 쉬익 소리를 내는 그 생물체는 위로 날아올랐고, 허공에 침을 뱉었다."
783,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"Everything suddenly went dark, as if the monster was sucking the light from the sky itself, replacing it with a cloud of perpetual night.",마치 괴물이 하늘 자체에서 빛을 빨아들여 끊임없이 계속되는 밤의 구름으로 바꾸는 것처럼 모든 것이 갑자기 어두워졌다.,마치 괴물이 하늘에서 빛을 빨아들이고 그 자리에 영원한 밤의 구름을 채워 넣는 것처럼 모든 것이 갑자기 어두워졌다.
784,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"No longer able to see, Thassalin tried to retreat, but found himself scraping against the top of the treeline, before crashing into a clearing.",더 이상 볼 수 없게 된 Thassalin은 물러가려고 했지만 수목 한계선의 꼭대기에 부딪혀 공터에 추락했다.,"더 이상 볼 수 없게 된 타살린은 후퇴하려 했지만, 나무 꼭대기에 몸을 긁히며 나아가다  clearing(공터)으로 추락했다."
785,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"The creature seemed to know exactly where Thassalin had fallen and headed straight for him, taking the dark cloud with it.",그 생명체는 Thassalin이 떨어진 곳은 정확히 알고 있는 듯했고 검은 구름을 끌고 곧장 그에게로 향했다.,그 생물체는 타살린이 어디로 떨어졌는지 정확히 아는 듯 검은 구름을 몰고 그에게 곧장 다가왔다.
786,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"“Kayel!"" Tenuk exclaimed as he glided out of the cloud and began circling, trying to spot Nyssi and Thassalin in the darkness below.",Kayel! Tenuk는 구름 밖으로 미끄러져 나와 빙빙 돌기 시작하면서 소리쳤고 아래 어둠 속에서 Nyssi와 Thassalin을 찾으려고 했다.,"""카일!"" 테눅이 구름에서 미끄러지듯 나오며 외쳤다. 그는 빙빙 돌면서 아래 어둠 속에서 니시와 타살린을 찾으려 애썼다."
787,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"""What do we do? Kayel..? Kayel, where are you?”","""우리 어떡하지? Kayel..? Kayel, 어디 있어?""","""어떻게 하지? 카일…? 카일, 어디 있어?"""
788,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"Below, Nyssi scrambled to her feet.",아래에서 Nyssi가 허둥지둥 일어났다.,"아래쪽에서, 니시는 비틀거리며 일어섰다."
789,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"She was pretty sure she had broken something, but her weird, unnatural healing powers had already kicked in.",그녀는 자신이 무언가를 망가뜨렸다고 확신했지만 그녀의 기이하고 부자연스러운 치유 능력은 이미 효과가 나타나기 시작했다.,"뭔가 부러진 것 같았지만, 그녀의 기이하고 부자연스러운 치유력은 이미 발동하고 있었다."
790,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,"The same couldn't have been said for Thassalin, who was lying in a lump, resting against the one tree that hadn't collapsed under his weight.",Thassalin의 무게에 쓰러지지 않은 나무 한 그루에 기대어 쉬면서 뭉뚱그려 누워 있던 Thassalin에게 같은 말을 할 수는 없었을 것이다.,쓰러진 나무 하나에 기대어 꼼짝 않고 있는 타살린은 그렇지 못했다.
791,literary,test-en-literary_fight_above_the_trees_chunk_2_words_991,Nyssi did her best to try and reach Thassalin but she could barely see more than a couple of meters in front of her.,Nyssi는 Thassalin에게 다가가기 위해 최선을 다했지만 그녀는 앞의 몇 미터도 거의 볼수 없었다.,"니시는 타살린에게 가려고 애썼지만, 앞이 거의 보이지 않았다."
